y,x_countMS,x_numMS,x_cumDurMS,x_medDurMS,x_meanDurMS,x_interDurMeanMS,x_interDurMedianMS,x_cumProbMS,x_probEntropyMS,id,train,model
2400,0,0,0,0,0,0,0,NaN,NaN,hRMy,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,hcml,0,Human
1323,2,0.090702947845805,8,4,4,172,172,NaN,NaN,ibbz,0,Human
2400,7,0.175,38,4,5.42857142857143,258.333333333333,114.5,NaN,NaN,kj2l,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,mBks,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,mZje,0,Human
728,2,0.164835164835165,10,5,5,443,443,NaN,NaN,tG6i,0,Human
2400,0,0,0,0,0,0,0,NaN,NaN,0ncr,1,Human
2400,13,0.325,82,5,6.30769230769231,119.666666666667,108,NaN,NaN,3J4W,1,Human
449,0,0,0,0,0,0,0,NaN,NaN,5bSg,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,9098,1,Human
639,1,0.0938967136150235,2,2,2,0,0,NaN,NaN,9JQY,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,AXbm,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,Af8a,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,AsLD,1,Human
474,1,0.126582278481013,5,5,5,0,0,NaN,NaN,C1Wu,1,Human
1863,15,0.483091787439614,83,5,5.53333333333333,66,49.5,NaN,NaN,DYYI,1,Human
460,0,0,0,0,0,0,0,NaN,NaN,DjrT,1,Human
2161,2,0.0555298472929199,9,4.5,4.5,4,4,NaN,NaN,Dr51,1,Human
2400,1,0.025,3,3,3,0,0,NaN,NaN,EHED,1,Human
1018,0,0,0,0,0,0,0,NaN,NaN,EMcQ,1,Human
1510,3,0.119205298013245,11,4,3.66666666666667,39.5,39.5,NaN,NaN,G7PJ,1,Human
681,0,0,0,0,0,0,0,NaN,NaN,Ivfn,1,Human
612,3,0.294117647058824,11,4,3.66666666666667,25.5,25.5,NaN,NaN,JCpz,1,Human
2400,8,0.2,43,5.5,5.375,284,264,NaN,NaN,LR2s,1,Human
2400,2,0.05,6,3,3,25,25,NaN,NaN,MS6u,1,Human
155,0,0,0,0,0,0,0,NaN,NaN,Msy4,1,Human
969,2,0.123839009287926,7,3.5,3.5,139,139,NaN,NaN,Nzhl,1,Human
1628,0,0,0,0,0,0,0,NaN,NaN,QDsa,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,RM1S,1,Human
14,1,4.28571428571429,7,7,7,0,0,NaN,NaN,RfL0,1,Human
2400,6,0.15,26,3.5,4.33333333333333,366.2,456,NaN,NaN,SOZ3,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,UsSz,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,UwK6,1,Human
787,8,0.609911054637865,40,3.5,5,31.2857142857143,28,NaN,NaN,X7s0,1,Human
984,2,0.121951219512195,10,5,5,21,21,NaN,NaN,Y4FK,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,YHLr,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,YOh8,1,Human
1373,15,0.655498907501821,76,5,5.06666666666667,53,53,NaN,NaN,ZYFG,1,Human
2400,1,0.025,8,8,8,0,0,NaN,NaN,Zpwh,1,Human
858,1,0.0699300699300699,3,3,3,0,0,NaN,NaN,bkx9,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,cblr,1,Human
2400,3,0.075,12,4,4,299.5,299.5,NaN,NaN,d3ET,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,ddTG,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,f8H5,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,fNe4,1,Human
1359,3,0.132450331125828,15,4,5,14.5,14.5,NaN,NaN,fT68,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,go56,1,Human
1160,4,0.206896551724138,20,4.5,5,20.6666666666667,20,NaN,NaN,hT38,1,Human
1539,8,0.311890838206628,29,3.5,3.625,58.8571428571429,41,NaN,NaN,iSqw,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,ipxV,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,muls,1,Human
379,0,0,0,0,0,0,0,NaN,NaN,oOMR,1,Human
2400,0,0,0,0,0,0,0,NaN,NaN,pPpj,1,Human
2400,2,0.05,8,4,4,267,267,NaN,NaN,puoa,1,Human
1426,0,0,0,0,0,0,0,NaN,NaN,sNMf,1,Human
165,0,0,0,0,0,0,0,NaN,NaN,svlu,1,Human
2400,17,0.425,77,4,4.52941176470588,93.75,85.5,NaN,NaN,uXdB,1,Human
1053,1,0.056980056980057,4,4,4,0,0,NaN,NaN,y5We,1,Human
609,6,0.591133004926108,39,5.5,6.5,65.4,58,NaN,NaN,zaca,1,Human
